162315.000000,39.020287,-77.427277
162316.000000,39.020287,-77.427277
162317.000000,39.020287,-77.427277
162318.000000,39.020287,-77.427277
162319.000000,39.020290,-77.427277
162320.000000,39.020290,-77.427277
162321.000000,39.020290,-77.427277
162325.000000,39.020298,-77.427277
162328.000000,39.020294,-77.427277
162330.000000,39.020298,-77.427277
162331.000000,39.020302,-77.427277
162333.000000,39.020302,-77.427277
162334.000000,39.020306,-77.427269
162335.000000,39.020306,-77.427269
162336.000000,39.020306,-77.427269
162337.000000,39.020306,-77.427269
162338.000000,39.020306,-77.427269
162339.000000,39.020306,-77.427269
162340.000000,39.020306,-77.427269
162341.000000,39.020306,-77.427269
162343.000000,39.020309,-77.427269
162344.000000,39.020309,-77.427269
162345.000000,39.020309,-77.427269
162346.000000,39.020309,-77.427269
162347.000000,39.020309,-77.427261
162348.000000,39.020309,-77.427261
162349.000000,39.020309,-77.427261
162350.000000,39.020313,-77.427261
162351.000000,39.020313,-77.427261
162352.000000,39.020313,-77.427261
162353.000000,39.020313,-77.427261
162354.000000,39.020313,-77.427261
162355.000000,39.020313,-77.427254
162356.000000,39.020313,-77.427254
162357.000000,39.020313,-77.427254
162358.000000,39.020313,-77.427254
162359.000000,39.020313,-77.427254
162400.000000,39.020313,-77.427254
162401.000000,39.020317,-77.427254
162402.000000,39.020317,-77.427254
162403.000000,39.020317,-77.427254
162404.000000,39.020317,-77.427246
162405.000000,39.020317,-77.427246
162406.000000,39.020317,-77.427246
162407.000000,39.020317,-77.427246
162408.000000,39.020317,-77.427246
162409.000000,39.020317,-77.427246
162410.000000,39.020317,-77.427246
162411.000000,39.020317,-77.427246
162412.000000,39.020317,-77.427246
162413.000000,39.020321,-77.427246
162414.000000,39.020321,-77.427246
162415.000000,39.020317,-77.427246
162416.000000,39.020317,-77.427246
162417.000000,39.020317,-77.427246
162418.000000,39.020317,-77.427246
162419.000000,39.020317,-77.427246
162420.000000,39.020317,-77.427246
162423.000000,39.020317,-77.427246
162424.000000,39.020317,-77.427246
162425.000000,39.020317,-77.427246
162427.000000,39.020313,-77.427246
162428.000000,39.020313,-77.427238
162429.000000,39.020313,-77.427238
162430.000000,39.020313,-77.427238
162431.000000,39.020313,-77.427238
162432.000000,39.020313,-77.427238
162433.000000,39.020313,-77.427238
162436.000000,39.020317,-77.427238
162437.000000,39.020317,-77.427238
162438.000000,39.020317,-77.427238
162440.000000,39.020317,-77.427238
162441.000000,39.020317,-77.427238
162442.000000,39.020321,-77.427238
162443.000000,39.020321,-77.427238
162444.000000,39.020321,-77.427238
162445.000000,39.020321,-77.427238
162446.000000,39.020325,-77.427238
162447.000000,39.020325,-77.427238
162448.000000,39.020325,-77.427238
162449.000000,39.020325,-77.427238
162450.000000,39.020325,-77.427238
162451.000000,39.020325,-77.427238
162452.000000,39.020325,-77.427231
162453.000000,39.020325,-77.427231
162454.000000,39.020329,-77.427231
162455.000000,39.020329,-77.427231
162456.000000,39.020325,-77.427231
162457.000000,39.020325,-77.427231
162458.000000,39.020325,-77.427231
162459.000000,39.020325,-77.427231
162500.000000,39.020325,-77.427231
162501.000000,39.020329,-77.427231
162502.000000,39.020329,-77.427231
162503.000000,39.020329,-77.427231
162504.000000,39.020329,-77.427231
162505.000000,39.020329,-77.427231
162506.000000,39.020329,-77.427231
162507.000000,39.020329,-77.427231
162509.000000,39.020332,-77.427231
162510.000000,39.020332,-77.427231
162512.000000,39.020336,-77.427231
162513.000000,39.020336,-77.427231
162514.000000,39.020336,-77.427231
162515.000000,39.020340,-77.427231
162516.000000,39.020340,-77.427231
162517.000000,39.020340,-77.427238
162518.000000,39.020340,-77.427238
162519.000000,39.020340,-77.427238
162520.000000,39.020340,-77.427238
162521.000000,39.020344,-77.427238
162522.000000,39.020344,-77.427238
162523.000000,39.020344,-77.427238
162524.000000,39.020340,-77.427238
162525.000000,39.020340,-77.427238
162527.000000,39.020340,-77.427246
162528.000000,39.020340,-77.427246
162530.000000,39.020340,-77.427246
162531.000000,39.020340,-77.427246
162532.000000,39.020344,-77.427246
162533.000000,39.020344,-77.427238
162535.000000,39.020344,-77.427238
162536.000000,39.020348,-77.427238
162537.000000,39.020348,-77.427246
162538.000000,39.020348,-77.427246
162539.000000,39.020344,-77.427246
162540.000000,39.020344,-77.427246
162541.000000,39.020340,-77.427246
162542.000000,39.020340,-77.427246
162544.000000,39.020336,-77.427246
162545.000000,39.020336,-77.427246
162546.000000,39.020336,-77.427254
162547.000000,39.020336,-77.427254
162548.000000,39.020340,-77.427254
162549.000000,39.020340,-77.427254
162550.000000,39.020336,-77.427254
162551.000000,39.020336,-77.427254
162552.000000,39.020329,-77.427261
162553.000000,39.020329,-77.427261
162554.000000,39.020325,-77.427261
162555.000000,39.020325,-77.427261
162556.000000,39.020321,-77.427269
162557.000000,39.020317,-77.427269
162558.000000,39.020313,-77.427269
162559.000000,39.020313,-77.427269
162600.000000,39.020313,-77.427269
162601.000000,39.020309,-77.427269
162602.000000,39.020309,-77.427269
162603.000000,39.020313,-77.427277
162604.000000,39.020309,-77.427277
162605.000000,39.020306,-77.427277
162606.000000,39.020306,-77.427277
162607.000000,39.020306,-77.427277
162608.000000,39.020306,-77.427277
162609.000000,39.020306,-77.427277
162610.000000,39.020309,-77.427277
162611.000000,39.020309,-77.427277
162612.000000,39.020313,-77.427277
162613.000000,39.020317,-77.427277
162615.000000,39.020325,-77.427277
162616.000000,39.020325,-77.427277
162617.000000,39.020325,-77.427284
162618.000000,39.020325,-77.427284
162619.000000,39.020329,-77.427284
162620.000000,39.020332,-77.427284
162621.000000,39.020336,-77.427284
162622.000000,39.020336,-77.427284
162623.000000,39.020340,-77.427284
162624.000000,39.020340,-77.427284
162625.000000,39.020344,-77.427284
162626.000000,39.020348,-77.427277
162627.000000,39.020348,-77.427277
162628.000000,39.020348,-77.427277
162629.000000,39.020348,-77.427277
162630.000000,39.020351,-77.427277
162631.000000,39.020351,-77.427277
162632.000000,39.020351,-77.427277
162633.000000,39.020351,-77.427269
162634.000000,39.020351,-77.427269
162635.000000,39.020351,-77.427269
162636.000000,39.020355,-77.427269
162637.000000,39.020351,-77.427269
162638.000000,39.020351,-77.427269
162639.000000,39.020348,-77.427269
162640.000000,39.020348,-77.427269
162641.000000,39.020344,-77.427269
162642.000000,39.020344,-77.427269
162643.000000,39.020340,-77.427261
162644.000000,39.020340,-77.427261
162645.000000,39.020336,-77.427261
162646.000000,39.020336,-77.427261
162647.000000,39.020336,-77.427261
162648.000000,39.020329,-77.427261
162649.000000,39.020329,-77.427261
162650.000000,39.020329,-77.427261
162651.000000,39.020325,-77.427261
162652.000000,39.020325,-77.427261
162653.000000,39.020325,-77.427261
162654.000000,39.020325,-77.427261
162655.000000,39.020325,-77.427261
162656.000000,39.020325,-77.427261
162657.000000,39.020325,-77.427261
162658.000000,39.020329,-77.427261
162659.000000,39.020329,-77.427261
162700.000000,39.020329,-77.427261
162701.000000,39.020325,-77.427261
162702.000000,39.020325,-77.427261
162703.000000,39.020325,-77.427261
162704.000000,39.020329,-77.427261
162705.000000,39.020329,-77.427261
162706.000000,39.020325,-77.427261
162707.000000,39.020325,-77.427261
162708.000000,39.020325,-77.427261
162709.000000,39.020325,-77.427261
162710.000000,39.020325,-77.427261
162711.000000,39.020321,-77.427261
162712.000000,39.020321,-77.427261
162713.000000,39.020321,-77.427261
162714.000000,39.020321,-77.427261
162715.000000,39.020317,-77.427261
162716.000000,39.020317,-77.427261
162717.000000,39.020321,-77.427261
162718.000000,39.020317,-77.427261
162719.000000,39.020317,-77.427261
162720.000000,39.020317,-77.427261
162724.000000,39.020313,-77.427254
162725.000000,39.020313,-77.427254
162726.000000,39.020309,-77.427254
162727.000000,39.020313,-77.427254
162729.000000,39.020313,-77.427254
162730.000000,39.020313,-77.427254
162731.000000,39.020309,-77.427254
162732.000000,39.020309,-77.427254
162733.000000,39.020309,-77.427246
162734.000000,39.020309,-77.427246
162735.000000,39.020309,-77.427246
162736.000000,39.020309,-77.427246
162737.000000,39.020313,-77.427254
162738.000000,39.020313,-77.427254
162739.000000,39.020313,-77.427254
162740.000000,39.020313,-77.427254
162741.000000,39.020313,-77.427254
162742.000000,39.020313,-77.427254
162743.000000,39.020309,-77.427254
162744.000000,39.020309,-77.427254
162745.000000,39.020309,-77.427254
162746.000000,39.020309,-77.427254
162747.000000,39.020309,-77.427254
162748.000000,39.020306,-77.427254
